time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-10 00:00:00+00:00,324,9,1212,251
2023-03-11 00:00:00+00:00,150,5,808,196
2023-03-12 00:00:00+00:00,138,9,814,182
2023-03-13 00:00:00+00:00,544,20,3289,695
2023-03-14 00:00:00+00:00,425,23,3556,701
2023-03-15 00:00:00+00:00,252,26,4355,749
2023-03-16 00:00:00+00:00,604,23,3752,749
2023-03-17 00:00:00+00:00,375,20,3247,630
2023-03-18 00:00:00+00:00,8,5,840,185
2023-03-19 00:00:00+00:00,10,8,702,169
2023-03-20 00:00:00+00:00,336,20,3534,677
2023-03-21 00:00:00+00:00,659,26,4191,752
2023-03-22 00:00:00+00:00,628,21,3932,735
2023-03-23 00:00:00+00:00,474,26,3674,735
2023-03-24 00:00:00+00:00,67,11,1191,343
