time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-09 00:00:00+00:00,117,7,1010,184
2023-06-10 00:00:00+00:00,10,8,1219,164
2023-06-11 00:00:00+00:00,183,16,1377,155
2023-06-12 00:00:00+00:00,528,18,5131,727
2023-06-13 00:00:00+00:00,736,18,5085,787
2023-06-14 00:00:00+00:00,245,25,4153,779
2023-06-15 00:00:00+00:00,280,20,4812,698
2023-06-16 00:00:00+00:00,379,23,4365,640
2023-06-17 00:00:00+00:00,39,7,808,160
2023-06-18 00:00:00+00:00,18,13,1207,173
2023-06-19 00:00:00+00:00,562,26,3726,676
2023-06-20 00:00:00+00:00,714,23,5828,695
2023-06-21 00:00:00+00:00,365,17,4533,679
2023-06-22 00:00:00+00:00,622,23,3770,630
2023-06-23 00:00:00+00:00,22,8,1485,311
