time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-06 00:00:00+00:00,103,16,1270,212
2023-10-07 00:00:00+00:00,90,13,1998,234
2023-10-08 00:00:00+00:00,62,20,1710,221
2023-10-09 00:00:00+00:00,571,64,4957,637
2023-10-10 00:00:00+00:00,1161,82,5087,722
2023-10-11 00:00:00+00:00,830,78,5841,698
2023-10-12 00:00:00+00:00,119,25,6272,659
2023-10-13 00:00:00+00:00,254,37,4206,694
2023-10-14 00:00:00+00:00,96,21,1184,167
2023-10-15 00:00:00+00:00,55,28,1284,186
2023-10-16 00:00:00+00:00,617,69,4167,665
2023-10-17 00:00:00+00:00,597,66,5395,708
2023-10-18 00:00:00+00:00,840,79,5112,650
2023-10-19 00:00:00+00:00,699,74,4921,707
2023-10-20 00:00:00+00:00,117,24,2033,315
