time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,52,22,430,103
2025-09-15 00:00:00+00:00,1145,118,2229,508
2025-09-16 00:00:00+00:00,499,102,2015,510
2025-09-17 00:00:00+00:00,4022,143,2211,574
2025-09-18 00:00:00+00:00,957,145,2284,589
2025-09-19 00:00:00+00:00,388,109,1990,476
2025-09-20 00:00:00+00:00,447,55,522,204
2025-09-21 00:00:00+00:00,351,88,769,202
2025-09-22 00:00:00+00:00,1288,169,2005,513
2025-09-23 00:00:00+00:00,749,117,2452,524
2025-09-24 00:00:00+00:00,1027,149,2533,540
2025-09-25 00:00:00+00:00,1159,149,2244,520
2025-09-26 00:00:00+00:00,696,118,1912,481
2025-09-27 00:00:00+00:00,272,50,621,180
2025-09-28 00:00:00+00:00,719,46,264,87
