time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-25 00:00:00+00:00,100,5,1185,278
2024-11-26 00:00:00+00:00,351,9,2657,561
2024-11-27 00:00:00+00:00,232,5,2186,527
2024-11-28 00:00:00+00:00,120,6,1578,452
2024-11-29 00:00:00+00:00,149,9,1986,393
2024-11-30 00:00:00+00:00,6,4,802,123
2024-12-01 00:00:00+00:00,53,7,697,153
2024-12-02 00:00:00+00:00,223,12,2308,541
2024-12-03 00:00:00+00:00,551,19,2810,546
2024-12-04 00:00:00+00:00,552,15,2733,537
2024-12-05 00:00:00+00:00,417,12,2558,553
2024-12-06 00:00:00+00:00,249,10,2020,465
2024-12-07 00:00:00+00:00,11,6,472,135
2024-12-08 00:00:00+00:00,8,5,538,133
2024-12-09 00:00:00+00:00,176,11,1074,292
