time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-20 00:00:00+00:00,13098,223,2253,490
2026-04-21 00:00:00+00:00,1718,235,1960,495
2026-04-22 00:00:00+00:00,1292,216,2033,495
2026-04-23 00:00:00+00:00,941,210,1792,453
2026-04-24 00:00:00+00:00,1407,253,1951,448
2026-04-25 00:00:00+00:00,1962,395,423,144
2026-04-26 00:00:00+00:00,676,291,679,194
2026-04-27 00:00:00+00:00,1199,173,1437,383
2026-04-28 00:00:00+00:00,1970,327,1713,378
2026-04-29 00:00:00+00:00,1599,338,2061,465
2026-04-30 00:00:00+00:00,1327,125,1760,375
2026-05-01 00:00:00+00:00,534,91,1389,260
2026-05-02 00:00:00+00:00,532,74,672,162
2026-05-03 00:00:00+00:00,196,65,618,157
