time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-23 00:00:00+00:00,790,22,2446,334
2023-02-24 00:00:00+00:00,588,33,3174,569
2023-02-25 00:00:00+00:00,552,16,867,190
2023-02-26 00:00:00+00:00,575,21,942,210
2023-02-27 00:00:00+00:00,336,20,3852,718
2023-02-28 00:00:00+00:00,657,23,3653,734
2023-03-01 00:00:00+00:00,586,33,3676,702
2023-03-02 00:00:00+00:00,489,26,3927,749
2023-03-03 00:00:00+00:00,576,26,3445,635
2023-03-04 00:00:00+00:00,12,9,990,203
2023-03-05 00:00:00+00:00,69,25,792,188
2023-03-06 00:00:00+00:00,533,28,3037,652
2023-03-07 00:00:00+00:00,340,19,3923,757
2023-03-08 00:00:00+00:00,337,27,4014,630
2023-03-09 00:00:00+00:00,152,19,1556,355
