time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-13 00:00:00+00:00,398,14,1511,299
2023-02-14 00:00:00+00:00,559,36,3028,681
2023-02-15 00:00:00+00:00,852,25,3360,710
2023-02-16 00:00:00+00:00,1222,32,3569,731
2023-02-17 00:00:00+00:00,944,19,2863,614
2023-02-18 00:00:00+00:00,577,7,1033,177
2023-02-19 00:00:00+00:00,604,11,937,206
2023-02-20 00:00:00+00:00,924,25,3481,554
2023-02-21 00:00:00+00:00,846,27,3718,717
2023-02-22 00:00:00+00:00,1318,25,3404,729
2023-02-23 00:00:00+00:00,1097,28,4522,724
2023-02-24 00:00:00+00:00,588,33,3174,569
2023-02-25 00:00:00+00:00,552,16,867,190
2023-02-26 00:00:00+00:00,575,21,942,210
2023-02-27 00:00:00+00:00,40,9,1344,345
