time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-22 00:00:00+00:00,141,9,711,125
2025-11-23 00:00:00+00:00,59,26,475,172
2025-11-24 00:00:00+00:00,659,101,2011,485
2025-11-25 00:00:00+00:00,427,66,1932,539
2025-11-26 00:00:00+00:00,1017,233,1612,501
2025-11-27 00:00:00+00:00,476,118,1441,463
2025-11-28 00:00:00+00:00,137,50,1426,428
2025-11-29 00:00:00+00:00,114,35,1094,254
2025-11-30 00:00:00+00:00,126,35,692,219
2025-12-01 00:00:00+00:00,1403,176,2226,536
2025-12-02 00:00:00+00:00,679,125,1881,491
2025-12-03 00:00:00+00:00,1484,218,1984,571
2025-12-04 00:00:00+00:00,627,114,2671,641
2025-12-05 00:00:00+00:00,344,75,2955,492
2025-12-06 00:00:00+00:00,48,13,636,93
