time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-04 00:00:00+00:00,350,10,1553,227
2024-09-05 00:00:00+00:00,833,17,4921,669
2024-09-06 00:00:00+00:00,564,12,3960,533
2024-09-07 00:00:00+00:00,205,7,1169,210
2024-09-08 00:00:00+00:00,21,3,1020,176
2024-09-09 00:00:00+00:00,573,11,4036,569
2024-09-10 00:00:00+00:00,883,17,4970,637
2024-09-11 00:00:00+00:00,1332,12,5953,694
2024-09-12 00:00:00+00:00,853,14,6003,645
2024-09-13 00:00:00+00:00,553,10,3531,537
2024-09-14 00:00:00+00:00,41,6,1205,167
2024-09-15 00:00:00+00:00,7,4,732,167
2024-09-16 00:00:00+00:00,569,7,4116,665
2024-09-17 00:00:00+00:00,246,7,4478,637
2024-09-18 00:00:00+00:00,80,4,1735,339
