time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,197,27,1734,251
2024-03-16 00:00:00+00:00,30,8,1316,161
2024-03-17 00:00:00+00:00,45,19,1375,172
2024-03-18 00:00:00+00:00,514,52,4762,700
2024-03-19 00:00:00+00:00,713,68,6108,760
2024-03-20 00:00:00+00:00,602,70,5586,701
2024-03-21 00:00:00+00:00,628,59,5608,691
2024-03-22 00:00:00+00:00,258,32,4617,587
2024-03-23 00:00:00+00:00,29,8,1067,168
2024-03-24 00:00:00+00:00,31,14,1173,157
2024-03-25 00:00:00+00:00,269,32,5559,626
2024-03-26 00:00:00+00:00,613,57,5410,679
2024-03-27 00:00:00+00:00,702,57,5696,655
2024-03-28 00:00:00+00:00,343,43,3981,605
2024-03-29 00:00:00+00:00,58,10,1325,237
