time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,71,17,219,80
2025-03-02 00:00:00+00:00,162,37,504,173
2025-03-03 00:00:00+00:00,1166,136,2737,625
2025-03-04 00:00:00+00:00,1208,198,3407,652
2025-03-05 00:00:00+00:00,1118,159,2975,594
2025-03-06 00:00:00+00:00,833,146,3122,614
2025-03-07 00:00:00+00:00,768,132,2271,491
2025-03-08 00:00:00+00:00,27,14,835,164
2025-03-09 00:00:00+00:00,125,30,582,155
2025-03-10 00:00:00+00:00,573,62,2548,594
2025-03-11 00:00:00+00:00,956,76,3207,637
2025-03-12 00:00:00+00:00,1108,102,3727,629
2025-03-13 00:00:00+00:00,603,69,3114,687
2025-03-14 00:00:00+00:00,945,71,3151,941
2025-03-15 00:00:00+00:00,140,12,457,163
