time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-23 00:00:00+00:00,1330,186,1351,348
2026-06-24 00:00:00+00:00,781,163,1102,400
2026-06-25 00:00:00+00:00,1291,225,1601,444
2026-06-26 00:00:00+00:00,7819,418,2194,422
2026-06-27 00:00:00+00:00,5908,267,1027,201
2026-06-28 00:00:00+00:00,2046,249,1429,480
2026-06-29 00:00:00+00:00,7797,328,1732,465
2026-06-30 00:00:00+00:00,3161,306,2291,597
2026-07-01 00:00:00+00:00,5333,292,1788,492
2026-07-02 00:00:00+00:00,1797,298,1204,478
2026-07-03 00:00:00+00:00,1275,290,1999,568
2026-07-04 00:00:00+00:00,754,164,637,288
2026-07-05 00:00:00+00:00,678,128,720,252
2026-07-06 00:00:00+00:00,2578,235,1179,387
